player,pos,handle,tweet
Lamar Jackson,QB,Lj_era8,@train3DQB My training coach🚀🚀🔥
Lamar Jackson,QB,Lj_era8,"Lamar wants to be Lamar Chris. This part of OTAs is Voluntary my Guy I will be there, just not on your watch it’s probably other QBs not attending Voluntary OTAs either but since it’s Lamar it’s a huge deal. Find something else to talk about🙄 https://t.co/2Nx2b767bb"
Lamar Jackson,QB,Lj_era8,💯💯 https://t.co/PXDDX5On26
Lamar Jackson,QB,Lj_era8,Joey🔥🔥 https://t.co/KA6TD0jS4D
Lamar Jackson,QB,Lj_era8,🤣🤣 https://t.co/XmJ8S7BS4Z
Lamar Jackson,QB,Lj_era8,@mojo_so_dope https://t.co/CXQMxoruIG
Lamar Jackson,QB,Lj_era8,@mojo_so_dope https://t.co/IyMhPQpDLE
Lamar Jackson,QB,Lj_era8,@_tonyjefferson @marlon_humphrey 🤣🤣🤣he look like he jus got done tweeting that bs https://t.co/DJfzFKNOTy
Lamar Jackson,QB,Lj_era8,🔥🔥🔥 https://t.co/kLm03jBoY0
Lamar Jackson,QB,Lj_era8,I be seeing people do this and I wonder how many takes before they post the video🤔 @marlon_humphrey https://t.co/w7DAeC7WQD
Lamar Jackson,QB,Lj_era8,@_willcompton 🤣🤣🤣🤣
Lamar Jackson,QB,Lj_era8,@IsYahDumb happy Gday fam💜
Lamar Jackson,QB,Lj_era8,💯🙏🏾🙏🏾 https://t.co/8cLlVSE57k
Lamar Jackson,QB,Lj_era8,@Loeshimmy 🚀🚀 https://t.co/6D7qxMjC9b
Lamar Jackson,QB,Lj_era8,Damn bro can rip that pigskin😮‍💨 https://t.co/tRk6xaIH39
Lamar Jackson,QB,Lj_era8,Can’t wait to get back😮‍💨🚀🚀💜🖤 https://t.co/Nb6gG50uYc
Warren Jackson,WR,WideOutNation18,Another mass shooting !!!!!!!!!! Where does it stop?? Prayers to the families and the community 🖤
Josh Jacobs,RB,iAM_JoshJacobs,😂 https://t.co/FiDG3tMJIp
Josh Jacobs,RB,iAM_JoshJacobs,@OHBmatt3 It’s good
Josh Jacobs,RB,iAM_JoshJacobs,@Yemenade92 You have to buy the whole stock of every jersey in every store. Unless you tell them a year in advance that your changing. Which I did but somehow got miscommunicated 😬
Josh Jacobs,RB,iAM_JoshJacobs,M&amp;Ms
Josh Jacobs,RB,iAM_JoshJacobs,They wanted 3.5 for it. I told them they got it 😂 https://t.co/nXbX8H9D6b
Brian Johnson,K,Racing,All three have rich targets remaining at Eagle Farm in the next two weeks 👀 https://t.co/Jw8mmHhg90
Brian Johnson,K,Racing,"""I was especially thrilled to watch her cross the finish line at Rosehill with her ears pricked forward, I don't think I've seen a happier horse after a gutsy run."" https://t.co/xVO2ChSpmD"
Brian Johnson,K,Racing,"If you missed Matt Hill's interview with Will Gordon today, you can watch the full version here... ⏬
https://t.co/pBtNxWCZhF"
Brian Johnson,K,Racing,"The relationship Subzero had with Greg Hall ❤️

📽 @Greghal15866982 https://t.co/elXzN7LWUz https://t.co/tRGsSu6Tue"
Brian Johnson,K,Racing,Will these changes improve the appeal of participating in Flemington's premier races? https://t.co/YF9m29HYWT
Brian Johnson,K,Racing,"One hurdle race, one win for Fort Charles. https://t.co/uACPjnG9mN"
Brian Johnson,K,Racing,Next stop...motherhood 🙌 https://t.co/w4hGRxTyz3
Brian Johnson,K,Racing,There could be some welcome relief for trainers hoping to take horses to Queensland 😅 https://t.co/hzPE7uY5IJ
Brian Johnson,K,Racing,"With only two more weeks until #RoyalAscot begins, we want to know yours... 👇🏻🇦🇺

@Ascot @WHR https://t.co/4GlDixm7lj"
Brian Johnson,K,Racing,Is Cranbourne the key to success? https://t.co/ayyZdgE32Y
Brian Johnson,K,Racing,The Victorian Raider is on song 👊 https://t.co/Ml1rZJIiNS
Brian Johnson,K,Racing,"""He definitely hasn’t gone backwards.""

Jimmy The Bear will be out for more success this weekend. https://t.co/oXBOdZfz8Q"
Brian Johnson,K,Racing,"""I see no reason why he shouldn't back up.""

The Cuz &amp; Jigsaw will be out to do it again at @FlemingtonVRC this weekend. https://t.co/Fz5ifZZHH0"
Brian Johnson,K,Racing,The 2019 Galleywood winner is back in the winner's stall 💙 https://t.co/mpNTEv6T4V
Brian Johnson,K,Racing,Will Gordon tells the story of his very first ride... 👏🏻
Brian Johnson,K,Racing,Sword Of State will add further G1 quality to the @CambridgeStud roster this coming breeding season 👌 https://t.co/t5O7528Y0k
Brian Johnson,K,Racing,The RV boss says all options are open with how the industry will use its multi-million dollar parcel of land near Melbourne Airport. https://t.co/UweNEPgPL8
Brian Johnson,K,Racing,"""It was talked that track is too tight, is too small. If you look at all the other tracks around Victoria, it's not."" https://t.co/CaO1aNms6f"
Brian Johnson,K,Racing,Congratulations to jumps jockey Ronan Short for taking out today's @stowaustralia #RideOfTheDay 👏🏻 https://t.co/kd7805TnV2
Brian Johnson,K,Racing,"""...she looked to move well and is in the right stable to make a winning debut.""

Get your blackbooks ready! ✍🏻

@the_trialfiles list a range of horses to follow from the jump outs.
https://t.co/Frl1CuYJRn"
Brian Johnson,K,Racing,"What a finish to the last race at Hamilton! 📸 

Bazini wins in the middle for @HTCoffey &amp; @wilde_racing. https://t.co/YQSKqhlYFZ"
Brian Johnson,K,Racing,"""If she can handle the track conditions, I would say she should hopefully have no problems.""

Can Blistering go back-to-back for John Pascoe?
https://t.co/56Gz6huA0c"
Brian Johnson,K,Racing,"""Once she's got a bunny to follow, she'll really let down.""

Despite leading in both of her races to date, @Grahame_Begg is confident the unbeaten Passive Aggressive has a lot more in the tank as she heads to HQ 🌪 https://t.co/CqOH29IVgh"
Brian Johnson,K,Racing,How did jockey Will Gordon get into racing? 👇🏻
Brian Johnson,K,Racing,".@Themodernpunter's best of the day, Home Rule, bolts in for @MaddieRaymond93 🤝 https://t.co/e2r7EHe0RD"
Brian Johnson,K,Racing,"""I'm trying to get my first metro win...""

@MikaeLawrence is riding in terrific form &amp; her first city winner can't be too far away! 💥 https://t.co/n2XpvUbYzw"
Brian Johnson,K,Racing,It's the Patrick Payne &amp; @MikaeLawrence show on the flat at Hamilton! ✌️ https://t.co/Y2eq48pzXp
Brian Johnson,K,Racing,"Trainer Patrick Payne has been in terrific form of late &amp; he joined the broadcast to talk about his class gallopers 👇🏻

@Themodernpunter https://t.co/47dexnc6Rt"
Brian Johnson,K,Racing,A strong start for @theeaglebald with Fast 'N' Forward finishing second at Hamilton 👏 https://t.co/gTOdmdPR3i
Brian Johnson,K,Racing,Make that FIVE! 🖐🏻 https://t.co/9x7En0rMcf
Brian Johnson,K,Racing,.@MikaeLawrence's last 4️⃣ rides have all been winners... 👏 https://t.co/uz8A0gzfvg
Brian Johnson,K,Racing,The progressive filly will be flying the flag for the Big V this weekend 🔥 https://t.co/xVO2ChSpmD
Brian Johnson,K,Racing,"Patrick Payne 🤝 @MikaeLawrence

Bigolino bolts in for the in-form duo ✌️ https://t.co/JCFQmu22Sh"
Brian Johnson,K,Racing,"""Historic, it's slow-motion, Chariots of Fire, HISTORIC!""

What a call from @ricmacracing 👏🏻

@AusJumpsRacing @Country_Racing https://t.co/wDhdKGatPa"
Brian Johnson,K,Racing,"The rain was coming in sideways at Hamilton... 😳☔️

@StewartMatty https://t.co/y24r2PV8lD"
Brian Johnson,K,Racing,Any early predictions for the Epsom Derby? 🌏 @CDi_Iorio https://t.co/VdppivjbPr
Brian Johnson,K,Racing,"""He was a remarkable man.""

@OTIRacing's Terry Henderson remembers the late great, Lester Piggott ❤️ https://t.co/G78PbpwUxw"
Brian Johnson,K,Racing,"""How good is jumps racing!?""

Lyn Shand is absolutely pumped to win a steeplechase with Yulong Place at Hamilton 👏 https://t.co/TLa9GBf49B"
Brian Johnson,K,Racing,"Wait for it... 💥

Yulong Place demolishes his rivals at Hamilton! https://t.co/p0rYjPAwvU"
Brian Johnson,K,Racing,"""It's going to be a strong field.""

Glint Of Hope's run in the Queensland Oaks &amp; Sierra Sue's retirement are on the agenda with Trent Busuttin 👀
 
@busuttin https://t.co/4e9jVM2igi"
Brian Johnson,K,Racing,Straight to the pool room... 🥳 https://t.co/hN9jstTWmu
Brian Johnson,K,Racing,"""...$19/4.60 on offer in early markets looks tremendous value.""

Serious value from our man @HKhutchi 🤑 https://t.co/aYRMY01gsj"
Brian Johnson,K,Racing,The Victoria Racing Club has made two changes ahead of the new racing season 👀 https://t.co/YF9m29HYWT
Brian Johnson,K,Racing,The New Plymouth-based trainer hasn't given up hope on his trio of Queensland runners bringing home a major prize. https://t.co/Jw8mmHhg90
Brian Johnson,K,Racing,"""They all love this horse.""

Everybody is a Big Blue fan 💙

@cmaherracing @MaherRacing"
Brian Johnson,K,Racing,"""The game is very professionally run down here, jumps racing looks great in this country.""

@McCarthyWillie is all about jumps racing in Australia! 🇦🇺

@AusJumpsRacing @RacingVictoria @Country_Racing"
Brian Johnson,K,Racing,"""I think there's a good hurdle race in this horse, so it's surprised me it's taken this long to break his maiden.""

The @wilde_racing Camelot gelding achieved his first jumps win at the fourth attempt. https://t.co/6kpan2qkPI"
Brian Johnson,K,Racing,"Big Blue is back in the winner's circle 💙

@AusJumpsRacing @Country_Racing @cmaherracing @McCarthyWillie"
Brian Johnson,K,Racing,"""If a feature horse pops up, I can jump on hopefully.""

Chris McCarthy is reaping the rewards for his hard work 👊 https://t.co/CQVAKbcn1v"
Brian Johnson,K,Racing,"""He's too good for Killourney...""

Dubawi Prince takes out the third of the maiden hurdles at Hamilton 🙌

@AusJumpsRacing @Country_Racing https://t.co/QZYlDXlb70"
Brian Johnson,K,Racing,That's one way to start your hurdling career 👏 https://t.co/uACPjnG9mN
Brian Johnson,K,Racing,"""I think it's onwards and upwards from here.""

The luck is starting to turn for Ronan Short 🍀 

@stowaustralia https://t.co/xt9rlt6bxJ"
Brian Johnson,K,Racing,"It was a ding-dong battle between Tolemac &amp; Mighty Oasis 💪 

@AusJumpsRacing @Country_Racing @wilde_racing @RonanShort"
Brian Johnson,K,Racing,"Time has been called on the career of the dual G1 winner 💛💙 

@busuttin https://t.co/w4hGRxTyz3"
Brian Johnson,K,Racing,"""Hopefully moving forward, we should be right for at least one flight a week.""

A resolution looms for the plane shortage crisis to the Sunshine State. https://t.co/hzPE7uY5IJ"
Brian Johnson,K,Racing,"""It's fantastic, racing is a tough game and I keep telling the staff to enjoy it while it lasts.""

The @MickPriceRacing &amp; @MichaelRhysKent stable is on 🔥 https://t.co/ayyZdgE32Y"
Brian Johnson,K,Racing,"It will be a tough day for all at Hamilton! 😅

@AusJumpsRacing @Country_Racing @DarrylHorner1 https://t.co/zGeegHE5cG"
Brian Johnson,K,Racing,"Fort Charles ($7) excels in his jumping debut! 💪🏻

@AusJumpsRacing @Country_Racing @DarrylHorner1 https://t.co/L1QfQahRFM"
Brian Johnson,K,Racing,Jot down @Themodernpunter's #FUZE Quaddie numbers today... ✍🏻 https://t.co/d1Yn8ZPuby
Brian Johnson,K,Racing,"There are so many Matts on today's broadcast... 😝

@Themodernpunter @StewartMatty https://t.co/qF2Fe7DTVL"
Brian Johnson,K,Racing,He may have surprised a few punters last time out when he saluted at $21 &amp; Jimmy The Bear will be out to repeat the dose this Saturday 🐻 https://t.co/oXBOdZfz8Q
Brian Johnson,K,Racing,"""Zaaki was rolled as $1.24 favourite in the Group 1 Doomben Cup, no doubt killing a stack of punter multi-bets across the country on Saturday.""

@TRBHorseRacing breaks down the weekend's action 👇 https://t.co/4lyqjaQxns"
Brian Johnson,K,Racing,"Subbie... ❤️

@Greghal15866982 https://t.co/wKj8AtZLUx https://t.co/tRGsSu6Tue"
Brian Johnson,K,Racing,"""Every time I have been asked by somebody who was the greatest jockey that rode, you wouldn’t even need to think..."" https://t.co/M5SNHWAYNk"
Brian Johnson,K,Racing,It was a tough day for #RDCPick7 players on Saturday 😕 https://t.co/5GdBNxsHLk
Brian Johnson,K,Racing,"The first each-way bet for #AtAnyOldOdds has lobbed... 👀

Have a look at the roughies @theeaglebald has come up with for tomorrow's racing 👇🏻"
Brian Johnson,K,Racing,"""To have a dominant Group One-winning two-year-old by Snitzel retiring to Cambridge is an enviable position to be in..."" https://t.co/t5O7528Y0k"
Brian Johnson,K,Racing,"Are you looking for a long-priced winner?

The Bald Eagle has gone on the hunt &amp; found some winning chances at any old odds 💸🦅

@theeaglebald https://t.co/ndUsYcUboA"
Brian Johnson,K,Racing,"💛💙

@daniel_moor @busuttin https://t.co/IlL92cPv98"
Brian Johnson,K,Racing,"Enjoy retirement, Sierra Sue 💛

@busuttin https://t.co/mmutkn70iE"
Brian Johnson,K,Racing,"""It would be possible, in theory, to build a one mile uphill straight track.""

There are some exciting options for the land recently purchased by RV. https://t.co/UweNEPgPL8"
Brian Johnson,K,Racing,"""Would prefer Bajraktari at 1400m but at a big price he can give a good sight on speed first up.""

@Themodernpunter has delivered his tips, including a $23 roughie 🤑 https://t.co/S5QaoJ8fji"
Brian Johnson,K,Racing,"Re-watch last night's edition of #AfterTheLast with Peter Le Grand, Giles Thompson &amp; Gary Moore 📺 https://t.co/hMA9RuF8wJ"
Brian Johnson,K,Racing,Punters have come for Apache Chase for this year’s Stradbroke with the 4YO moving from $21 into $8 🤑 https://t.co/pmpHXYq1Wb
Brian Johnson,K,Racing,"""Once you make that decision and run with it, people will come on board.""
https://t.co/PTxsp6Kc2e"
Brian Johnson,K,Racing,"After missing the best part of 10 weeks with a broken collarbone, the leading SA rider has pencilled in a return date. https://t.co/GGpHCKNXar"
Brian Johnson,K,Racing,"""This is a significant broadcast partnership that reflects the continued growth https://t.co/Ga3GHuaAKJ has experienced over the past three years."" 

@EntainGroup 🤝 https://t.co/rNUpu8VK1h"
Brian Johnson,K,Racing,"""She has won nicely and it will get a bit of confidence into her."" https://t.co/yWiKehqw5T"
Brian Johnson,K,Racing,"""It was a great day.""

The Plumpton-based trainer prepared six winners on Sunday 😲 https://t.co/JaW5ka7gq2"
Brian Johnson,K,Racing,"""Just took some painkillers and the adrenaline sort of kicks in, but when you’re back in the jockeys room it throbs for sure.""

Ben Price is one tough operator 👊 https://t.co/ITprrsEzjo"
Brian Johnson,K,Racing,"""I mean win lose or draw it's basically a once-in-a-lifetime experience..."" https://t.co/OcKNrMQYsm"
Brian Johnson,K,Racing,"""This is not the normal Torquator Tasso.""

The Prix de l'Arc de Triomphe winner made an inglorious return to the track. https://t.co/CkD9TkehFm"
Brian Johnson,K,Racing,"""Expressions of interest close in about two month's time &amp; we will get a bit more clarity after that.""

Giles Thompson touches on the 2024 wagering licence process. 

#AfterTheLast https://t.co/47itLnmMyA"
Brian Johnson,K,Racing,What a life 🙏 https://t.co/RY6cN7efLl
Brian Johnson,K,Racing,An amazing effort from Patrick Payne over the weekend 🔥 #AfterTheLast https://t.co/Y6I16L52YT
Brian Johnson,K,Racing,What did you think of Zaaki's defeat in the Doomben Cup? #AfterTheLast https://t.co/cjDGUq0mxY
Brian Johnson,K,Racing,"""It was a pretty huge day and just good to go out on a good note."" https://t.co/XRLM2aSGHq"
Brian Johnson,K,Racing,Cast your vote below for one of this week's nominations for the #AfterTheLast Personality Of The Year 👇
Brian Johnson,K,Racing,"""...there was no hesitation, Lester Piggott.""

Gary Moore reflects on the legacy that the great Lester Piggott left on racing. #AfterTheLast https://t.co/RRfFcpiRoc"
Brian Johnson,K,Racing,"""I suspect that we will have those loose ends tied up...""

Expect some announcements over the coming weeks around prize money minimums in Victoria. #AfterTheLast https://t.co/BG3Fje3FDD"
Brian Johnson,K,Racing,"""I think that is a huge legacy and a great asset for future generations.""

Giles Thompson joins the broadcast to speak about the purchase of land in Melbourne's northwest. #AfterTheLast https://t.co/OZLPWPMVhV"
Brian Johnson,K,Racing,"""Let's put it all on the table.""

Peter Le Grand speaks on the announcement of the inner track to be built at Caulfield. #AfterTheLast https://t.co/W07MLFouUJ"
Brian Johnson,K,Racing,"Hot Topic: Are we getting complacent?

The boys on #AfterTheLast discuss 🗣️ https://t.co/Ylr0vbLNDW"
Brian Johnson,K,Racing,Verry Elleegant looks to have settled in well in Europe 👌 #AfterTheLast https://t.co/BzzYEssaLh
Brian Johnson,K,Racing,"Excited to announce that Sportsbet will once again partner https://t.co/SvpUfG6DEP for the next 3-years, while Entain will also join us in partnership 💪 https://t.co/fRU9E7Ayc4"
Brian Johnson,K,Racing,"""We look forward to her foals.""

Zayydani has been retired to stud. https://t.co/pm2Y73f0lf"
Brian Johnson,K,Racing,"Aidan O’Brien says Lester Piggott left ""an unbelievable mark"" on Ballydoyle &amp; the sport following the legendary rider’s death on Sunday. https://t.co/FInx6lSCLV"
Brian Johnson,K,Racing,Tony Cruz is confident the G3 winner can continue to rise after the emerging talent propelled Zac Purton to a confidence-boosting treble 😉 https://t.co/7LkFqBOXdk
Brian Johnson,K,Racing,"""...that was the difference between finishing runner-up again and claiming his first Group 1 victory."" 👀 
https://t.co/MycIXGB5US"
Brian Johnson,K,Racing,Eagle Farm hosts another G1 on Saturday &amp; @TravTurf has produced the likely field 👇 https://t.co/UyGzGw8K9b
Brian Johnson,K,Racing,Don't miss a bumper edition of #AfterTheLast tonight ⏰ https://t.co/crBrkajkv8
Brian Johnson,K,Racing,The VRT has handed down its ruling over a charge stemming from an ownership dispute. https://t.co/NqXK5f2MYT
Brian Johnson,K,Racing,"""There was probably three or four times where I had a full meltdown, it wasn’t a good place to be in.""

@M_Walker_Jockey reveals the mental struggles he faced during an injury enforced layoff from the saddle. https://t.co/Jwi1484FTY"
